_id,record_id,scheme_name,scheme_url,state,business_stage,enterprise_type,sector,eligibility_rule,required_document,is_real_source
69778b6e5dbe0abc98245dea,1ae6b7af-010f-4148-a236-530e177a75e6,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Service,"- Gaining experience from her father in law, the promoteur is able to stand alone as an optometrist after gaining experience from him. She has seen the website and learnt about the Anna Nagar branch extending STAND UP INDIA scheme and approached directly. According to the promoteur, she never dreamt of getting loan sanctioned in shortest time, which is why she is very happy and able to earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low v",Udyam Certificate,True
69778b6e5dbe0abc98245deb,272a3ec5-fcb2-4785-87be-ded009ae40a6,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Service,"- Gaining experience from her father in law, the promoteur is able to stand alone as an optometrist after gaining experience from him. She has seen the website and learnt about the Anna Nagar branch extending STAND UP INDIA scheme and approached directly. According to the promoteur, she never dreamt of getting loan sanctioned in shortest time, which is why she is very happy and able to earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low v",Bank Statement,True
69778b6e5dbe0abc98245dec,66be4f43-e1d5-4562-b00c-ecceeaf055f6,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Service,,GST Certificate,True
69778b6e5dbe0abc98245ded,8773ec6d-a167-402f-98af-4e21b9f9a4fd,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Service,,Udyam Certificate,True
69778b6e5dbe0abc98245dee,7183a6d1-579f-4768-96b4-71a787266141,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Service,,Bank Statement,True
69778b6e5dbe0abc98245def,d5ce13c9-e72c-4e8c-a849-4db1135c36a7,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Service,,GST Certificate,True
69778b6e5dbe0abc98245df0,52efbf64-1ec3-4e5d-a5de-4f5a1a2fd9c0,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Service,,Udyam Certificate,True
69778b6e5dbe0abc98245df1,b8da0731-7629-4842-85a5-d870db81b682,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Service,,Bank Statement,True
69778b6e5dbe0abc98245df2,369882f4-398c-4344-82c9-124cd50c6b5a,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,Extract:,GST Certificate,True
69778b6e5dbe0abc98245df3,fe6be90d-f606-4da7-b6bf-03f666a10a25,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,Extract:,Udyam Certificate,True
69778b6e5dbe0abc98245df4,fbd8ff07-1d5a-4d0d-8970-5399ef53fba0,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,Extract:,Bank Statement,True
69778b6e5dbe0abc98245df5,2c8fa83d-a035-429e-a29e-959fb4913211,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,- Eligibility criteria,GST Certificate,True
69778b6e5dbe0abc98245df6,ea31a8b5-8257-43bb-ae3c-d85edd303e51,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,- Eligibility criteria,Udyam Certificate,True
69778b6e5dbe0abc98245df7,f993d499-6fdc-4120-bc81-f56bc6fc7b82,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,- Eligibility criteria,Bank Statement,True
69778b6e5dbe0abc98245df8,3c8d881b-bf91-46dd-9d05-0f80df12cdfc,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,- Required documents,GST Certificate,True
69778b6e5dbe0abc98245df9,4d3ae4a6-a1a8-4a10-8454-6873dfe1c461,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,- Required documents,Udyam Certificate,True
69778b6e5dbe0abc98245dfa,c37287ee-c979-48dd-905a-0e2919ddbb50,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,- Required documents,Bank Statement,True
69778b6e5dbe0abc98245dfb,b24a8902-05e1-43ed-9d83-1350429f2377,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,Return as bullet points.,GST Certificate,True
69778b6e5dbe0abc98245dfc,63bed12a-1508-47a8-ae56-73fb733c937e,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,Return as bullet points.,Udyam Certificate,True
69778b6e5dbe0abc98245dfd,34036666-5ca0-4d80-9101-b19a96f7018d,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,Return as bullet points.,Bank Statement,True
69778b6e5dbe0abc98245dfe,d2cbd378-d246-47ea-8107-375606809eb6,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,,GST Certificate,True
69778b6e5dbe0abc98245dff,8d0afcae-7e1a-4695-800d-71eea1894436,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,,Udyam Certificate,True
69778b6e5dbe0abc98245e00,c54efca4-224e-4454-8ae0-756e08d300d4,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,,Bank Statement,True
69778b6e5dbe0abc98245e01,da71d0a5-c513-43af-ba40-50398bc69674,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,TEXT:,GST Certificate,True
69778b6e5dbe0abc98245e02,d9f71fe3-92a2-4b55-b77b-ad4259463c09,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,TEXT:,Udyam Certificate,True
69778b6e5dbe0abc98245e03,6405e899-ee88-4dfc-8e02-a399f12eabe7,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,TEXT:,Bank Statement,True
69778b6e5dbe0abc98245e04,a54a5ef3-d2c5-4541-ad78-9802d623f9ff,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,StandupIndia Login Applicaunt Login Applicaant Registration Other Users Home About Us Stand-Up India Scheme facilitate...,GST Certificate,True
69778b6e5dbe0abc98245e05,650c35d8-6a91-4524-92d5-f162e1d1984c,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,StandupIndia Login Applicaunt Login Applicaant Registration Other Users Home About Us Stand-Up India Scheme facilitate...,Udyam Certificate,True
69778b6e5dbe0abc98245e06,37b5dd18-0fa4-49c6-a25f-5bb66bb2c836,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,StandupIndia Login Applicaunt Login Applicaant Registration Other Users Home About Us Stand-Up India Scheme facilitate...,Bank Statement,True
69778b6e5dbe0abc98245e07,47db75e6-9dda-48a9-84e8-7a0c4192ad3b,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,,GST Certificate,True
69778b6e5dbe0abc98245e08,89d039b8-8b2e-4efc-b42e-d395cc8e067c,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,,Udyam Certificate,True
69778b6e5dbe0abc98245e09,d1b1ad3e-d4f6-4592-a6eb-892fa6efb494,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,,Bank Statement,True
69778b6e5dbe0abc98245e0a,47fd0795-bd54-4469-99e1-83b332039187,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,"Communities Stand-up India Scheme facilitates bank loan between ₹10 lakhs and ₹1 crore for Applicants to establish a greenfield enterprise. The Borrower Type Loans to SC/ST and Women Entrepreneurs with at least 51% of the shareholding and controlling stake, either an SC/ST or woman entrepreneur. Salient Features:",GST Certificate,True
69778b6e5dbe0abc98245e0b,159d3b7d-64e3-4b93-967d-353a4e164f96,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,"Communities Stand-up India Scheme facilitates bank loan between ₹10 lakhs and ₹1 crore for Applicants to establish a greenfield enterprise. The Borrower Type Loans to SC/ST and Women Entrepreneurs with at least 51% of the shareholding and controlling stake, either an SC/ST or woman entrepreneur. Salient Features:",Udyam Certificate,True
69778b6e5dbe0abc98245e0c,3370cc53-7b1d-4c93-9ae8-2de169fb8c6c,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,"Communities Stand-up India Scheme facilitates bank loan between ₹10 lakhs and ₹1 crore for Applicants to establish a greenfield enterprise. The Borrower Type Loans to SC/ST and Women Entrepreneurs with at least 51% of the shareholding and controlling stake, either an SC/ST or woman entrepreneur. Salient Features:",Bank Statement,True
69778b6e5dbe0abc98245e0d,05944548-9d28-4401-9adb-3008d4ccf5dd,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,- Loans of between ₹10 lakhs to ₹1 crore for Applicants.,GST Certificate,True
69778b6e5dbe0abc98245e0e,351a64e4-39f8-4f23-9ea4-9985f084ff03,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,- Loans of between ₹10 lakhs to ₹1 crore for Applicants.,Udyam Certificate,True
69778b6e5dbe0abc98245e0f,dcd214cd-691e-457e-b8ef-395dbb0f0751,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,- Loans of between ₹10 lakhs to ₹1 crore for Applicants.,Bank Statement,True
69778b6e5dbe0abc98245e10,94ec9e94-dc79-426f-a431-f495b02891bb,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,- Enterprise loans for setting up a greenfield enterprise.,GST Certificate,True
69778b6e5dbe0abc98245e11,3462af5d-0aae-46ce-88fb-484d10ea6308,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,- Enterprise loans for setting up a greenfield enterprise.,Udyam Certificate,True
69778b6e5dbe0abc98245e12,64bd4d24-2a7d-4318-9d2b-f57e4f3ecd86,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,- Enterprise loans for setting up a greenfield enterprise.,Bank Statement,True
69778b6e5dbe0abc98245e13,d4cbb80d-babb-4674-945a-e5c9cdbb74ae,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,- Loan size is from ₹10 lakhs to ₹1 crore.,GST Certificate,True
69778b6e5dbe0abc98245e14,2c1a5c8e-c716-4cf5-be10-437d47680eef,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,- Loan size is from ₹10 lakhs to ₹1 crore.,Udyam Certificate,True
69778b6e5dbe0abc98245e15,682aa6bf-c1e6-4020-a6e7-2f6bc3613411,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,- Loan size is from ₹10 lakhs to ₹1 crore.,Bank Statement,True
69778b6e5dbe0abc98245e16,b822b09c-91ce-48a6-9161-b8c865b915f4,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,- Comprises a composite loan (including Term Loan and Working Capital).,GST Certificate,True
69778b6e5dbe0abc98245e17,c3577fee-5e41-4959-be16-f0441b753502,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,- Comprises a composite loan (including Term Loan and Working Capital).,Udyam Certificate,True
69778b6e5dbe0abc98245e18,ff0a409e-6663-4c97-9d89-ebbd67f3d68e,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,- Comprises a composite loan (including Term Loan and Working Capital).,Bank Statement,True
69778b6e5dbe0abc98245e19,610864b4-7bbc-4a87-a281-c157ea6dd176,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,"- Key Elements: Stand-Up India Ecosystem, Promoter Contribution of 15%, Marginal Money security cover under Credit Guarantee Fund Scheme for Stand-Up India Loans (CGFSIL). Impact Stories:",GST Certificate,True
69778b6e5dbe0abc98245e1a,764199c6-a164-4824-8582-058b9c460ec8,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,"- Key Elements: Stand-Up India Ecosystem, Promoter Contribution of 15%, Marginal Money security cover under Credit Guarantee Fund Scheme for Stand-Up India Loans (CGFSIL). Impact Stories:",Udyam Certificate,True
69778b6e5dbe0abc98245e1b,580096e4-7c25-4073-8577-ff3a6d6f37ce,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,"- Key Elements: Stand-Up India Ecosystem, Promoter Contribution of 15%, Marginal Money security cover under Credit Guarantee Fund Scheme for Stand-Up India Loans (CGFSIL). Impact Stories:",Bank Statement,True
69778b6e5dbe0abc98245e1c,e3bcfa86-96fa-4e71-8897-f21d279ed435,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,"- Prometheus is the beneficiary under STAND UP INDIA loan scheme. She has been given a loan for setting up of an Optometric clinic with vision therapy as she is a low vision therapist. As per the promoteur, she can earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low vision specialist, and has been granted loan sanction by PNB, Anna Nagar Branch, Chennai.",GST Certificate,True
69778b6e5dbe0abc98245e1d,e1e22350-b703-466c-9e5e-246adcca55d4,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,"- Prometheus is the beneficiary under STAND UP INDIA loan scheme. She has been given a loan for setting up of an Optometric clinic with vision therapy as she is a low vision therapist. As per the promoteur, she can earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low vision specialist, and has been granted loan sanction by PNB, Anna Nagar Branch, Chennai.",Udyam Certificate,True
69778b6e5dbe0abc98245e1e,c49459bf-c851-4366-ba39-944c07094425,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,"- Prometheus is the beneficiary under STAND UP INDIA loan scheme. She has been given a loan for setting up of an Optometric clinic with vision therapy as she is a low vision therapist. As per the promoteur, she can earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low vision specialist, and has been granted loan sanction by PNB, Anna Nagar Branch, Chennai.",Bank Statement,True
69778b6e5dbe0abc98245e1f,ace8d33b-0670-4885-a0cc-8a918cd6ad24,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,"- Gaining experience from her father in law, the promoteur is able to stand alone as an optometrist after gaining experience from him. She has seen the website and learnt about the Anna Nagar branch extending STAND UP INDIA scheme and approached directly. According to the promoteur, she never dreamt of getting loan sanctioned in shortest time, which is why she is very happy and able to earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low v",GST Certificate,True
69778b6e5dbe0abc98245e20,46d04a44-b05e-4cb9-b670-2857c383e2e2,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,"- Gaining experience from her father in law, the promoteur is able to stand alone as an optometrist after gaining experience from him. She has seen the website and learnt about the Anna Nagar branch extending STAND UP INDIA scheme and approached directly. According to the promoteur, she never dreamt of getting loan sanctioned in shortest time, which is why she is very happy and able to earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low v",Udyam Certificate,True
69778b6e5dbe0abc98245e21,f6ea1f6b-9c11-4397-bf44-e5ea3c6dbc10,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,"- Gaining experience from her father in law, the promoteur is able to stand alone as an optometrist after gaining experience from him. She has seen the website and learnt about the Anna Nagar branch extending STAND UP INDIA scheme and approached directly. According to the promoteur, she never dreamt of getting loan sanctioned in shortest time, which is why she is very happy and able to earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low v",Bank Statement,True
69778b6e5dbe0abc98245e22,1ace8707-144c-4bd2-8adf-dfceb0c9bddc,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,,GST Certificate,True
69778b6e5dbe0abc98245e23,cb890f41-e711-4469-9f63-ed2cb7b844f1,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,,Udyam Certificate,True
69778b6e5dbe0abc98245e24,a9a21be8-d047-4417-97df-8212c368c19e,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,,Bank Statement,True
69778b6e5dbe0abc98245e25,9f7f9dce-aadc-4a5b-942b-d2f94ba95862,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,,GST Certificate,True
69778b6e5dbe0abc98245e26,d652b9b1-5b23-4b1a-a4cc-d870372e10ba,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,,Udyam Certificate,True
69778b6e5dbe0abc98245e27,b02bb745-6c5e-4c21-bc70-9b65d797d873,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Tech,,Bank Statement,True
69778b6e5dbe0abc98245e28,2c250043-700b-416f-8f47-afefc6dd1fef,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Agri,Extract:,GST Certificate,True
69778b6e5dbe0abc98245e29,a43e8ae5-ebe7-4694-92c5-ce92c11feb38,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Agri,Extract:,Udyam Certificate,True
69778b6e5dbe0abc98245e2a,9ce0cff4-717c-440b-9432-e88205badeeb,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Agri,Extract:,Bank Statement,True
69778b6e5dbe0abc98245e2b,f4b32753-3333-474e-8d62-32513b6dae9b,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Agri,- Eligibility criteria,GST Certificate,True
69778b6e5dbe0abc98245e2c,a9f58734-b0e1-42e2-800f-2c948d618b61,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Agri,- Eligibility criteria,Udyam Certificate,True
69778b6e5dbe0abc98245e2d,0b5aee8b-722a-4be3-b650-4485a92def14,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Agri,- Eligibility criteria,Bank Statement,True
69778b6e5dbe0abc98245e2e,af4e3876-daaf-472a-9dc9-d2e2ca5cd05f,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Agri,- Required documents,GST Certificate,True
69778b6e5dbe0abc98245e2f,d19abd46-2f0a-449e-bd63-bb20d6cc9563,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Agri,- Required documents,Udyam Certificate,True
69778b6e5dbe0abc98245e30,f7640510-dcc2-4458-8aea-814e0429ccc6,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Agri,- Required documents,Bank Statement,True
69778b6e5dbe0abc98245e31,7afc09df-e6be-4889-ac13-6e2d3b5e746b,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Agri,Return as bullet points.,GST Certificate,True
69778b6e5dbe0abc98245e32,f688de36-d5ef-4695-a7ea-2dc5fcbafff4,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Agri,Return as bullet points.,Udyam Certificate,True
69778b6e5dbe0abc98245e33,1950a11d-1b82-4340-8f42-2b9f2af189c1,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Agri,Return as bullet points.,Bank Statement,True
69778b6e5dbe0abc98245e34,0096d8bc-80bc-45d2-ba82-e85d728eebcd,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Agri,,GST Certificate,True
69778b6e5dbe0abc98245e35,b9b684dd-b6a6-4a3a-8a5d-bf14758bc853,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Idea,Micro,Agri,,Udyam Certificate,True
